2018-02-05 19:57:35,178 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,178 DEBUG    [63637] (deoplete.child) Loaded Filter: converter_auto_delimiter (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-02-05 19:57:35,178 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,178 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,178 DEBUG    [63603] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,178 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,178 DEBUG    [63638] (deoplete.child) Loaded Filter: matcher_fuzzy (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_fuzzy.py)
2018-02-05 19:57:35,179 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,179 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,179 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,179 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,179 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,179 DEBUG    [63637] (deoplete.child) Loaded Filter: converter_remove_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-05 19:57:35,179 DEBUG    [63603] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,180 DEBUG    [63638] (deoplete.child) Loaded Filter: converter_remove_overlap (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_remove_overlap.py)
2018-02-05 19:57:35,180 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,180 DEBUG    [63603] (deoplete.child) Loaded Filter: converter_auto_delimiter (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-02-05 19:57:35,180 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,180 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,180 DEBUG    [63637] (deoplete.child) Loaded Filter: matcher_head (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_head.py)
2018-02-05 19:57:35,180 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,180 DEBUG    [63638] (deoplete.child) main_loop: add_filter
